ID,Text
1331,Ol; boa noite. Gostaria que prestasse bem ateno no que direi sobre sua webquest. Encontrei nela muitos problemas com plgio. Isso no pode ocorrer de forma alguma. Somos orientados a atribuir a nota zero para trabalhos que contm plgios. E o de vocs apresentou muitos e de vrios sites. A sensao que tive; e que acabei constatando que dividiram o trabalho e que cada um saiu colando de sites diferentes trechos de texto que no so de suas autorias. Precisamos rever isso. Me desculpe se posso estar parecendo chato ou exigente; mas; isso no pode ocorrer; estamos no quinto perodo e todos vocs so capazes de muito mais que isso. o trabalho de vocs tambm tem erros quanto a formatao; Por exemplo: No souberam justificar; nem colocaram espaamento 1;5. isso tambm contribuiu para que eu atribusse uma nota baixa. Espero que no fiquem com raiva de mim. Mas; isso teve que ser feito. Tentei dialogar com vocs; tentei colocar coisas no frum tira dvidas para ajudar mais. Enfim; eu tentei. Vamos tentar dialogar mais na prxima vez? Espero que entendam... Tutor Petrnio
1334,Voc no realizou todas as etapas exigidas pelo professor. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1335,Aline; eu trabalho no foi configurado conforme s orientaes. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1336,Algumas configuraes exigidas na webquest no foram aplicadas na sua atividade.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1340,"Ol; boa noite. Olha s; gostei muito de sua webquest. Fico feliz em ver o crescimento de vocs. especificamente; na questo de embasar teoricamente. Gostei de ver que conseguiram distinguir o que cada estudioso traz sobre aprendizagem e relacionar os conceitos de forma muito coerente. Adorei. Porm; gostaria de fazer somente duas crticas. E estas so de carter: estrutural e formatao. Vejam: &gt; No se usa mais o termo Referncias Bibliogrficas. Apenas se utiliza o termo REFERNCIAS. E s deve ir para as referncias aquilo que foi citado (diretamente ou indiretamente) no texto. Entenderam? preciso mais ateno nisso da prxima vez. &gt; Gostaria de ter visto alguma mdia diferentes. Um vdeo; uma tirinha ou algo assim. No teve isso; acho que ficaria mais completo. &gt; Outro ponto que eu mudaria; era tentar no deixar os slides muito longos. Entende? imaginem; se fossem apresentar esses slides a uma banca; ficaria muito extenso; ler tudo seria muito complexo. Da prxima vez; faam tpicos e textos. Mesclem; assim fica mais dinmico. No que ficou errado; porm; preciso que fique mais dinmico. &gt; Outro ponto que acho que deveriam melhorar era colocar citaes diretas do que pensam os estudiosos da temtica que abordaram. Entende? Chegar um momento que tero que mesclar seu entendimento com o que o diz o estudioso. Entende? Isso embasar teoricamente. Compreende? Vamos evoluir nisso? &gt; Outro ponto que acredito que poderia melhorar a questo das \"" Influncia Sociais e Econmicas que facilitam o processo de aprendizagem no mbito escolar\"". Nesse tpico; achei que vocs falaram muito em habilidades que o professor deve ter. Isso diferente de influncias. Compreende? Influncias sociais algi bem diferente de habilidades. Vocs poderiam falar em comunidades; em tecnologias em sala de aula; em outras coisas para ficar mais completo. Em todo caso; como sei que vo melhorar esses aspectos; no teria como dar uma nota diferente. Parabns! Achei muito interessante a web de vocs eestou bem orgulhoso. Espero ter ajudado. Att; Tutor Petrnio "
1347,Seu trabalho no foi configurado conforme s orientaes. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1348,Sua nota foi reduzida pois; alm de seu trabalho est incompleto e Voc no ter realizado todas as etapas exigidas pelo professor; o mesmo est igual ao de Cleber dos Santos. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1352,Seu trabalho est incompleto. Voc no realizou todas as etapas exigidas pelo professor. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1353,Algumas configuraes exigidas na webquest no foram aplicadas na sua atividade. Contudo; realizaste um bom trabalho.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1354,Algumas configuraes exigidas na webquest no foram aplicadas na sua atividade.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1355,"Ol; boa noite. Olha s; gostei muito de sua webquest. Fico feliz em ver o crescimento de vocs. especificamente; na questo de embasar teoricamente. Gostei de ver que conseguiram distinguir o que cada estudioso traz sobre aprendizagem e relacionar os conceitos de forma muito coerente. Adorei. Porm; gostaria de fazer somente duas crticas construtivas. Vejam: &gt; Com relao ao relato; achei interessante; mas; ficou solto. Todas as vezes que trouxer um relato; necessrio ; posteriormente; correlacionar com alguma teoria. isso no foi feito. Entende? Por isso; diso que ficou \""solto\"" &gt; Com relao concluso; achei muito simples. Poderia ser bem mais elaborada e manter o nvel do trabalho que foi timo. &gt; Com relao a citaes; achei que vocs devem fazer ao longo do texto. Entende? Uma coisa vocs dizerem com suas prprias palavras; isso timo. Porm; vocs precisam aprender a citar tambm e mesclar citaes de autores com argumentos e entendimentos de vocs. Eu pensei muito em descontar 0.5; do trabalho; porm; no fiz. Preferi dar um voto de confiana; visando vocs melhorarem. Em todo caso; como de costume; adorei. Parabns.! Achei muito interessante a web de vocs e estou bem orgulhoso. Espero ter ajudado. Att; Tutor Petrnio "
1356,Algumas configuraes exigidas na webquest no foram aplicadas na sua atividade.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1358,Sua nota foi reduzida pois; alm de seu trabalho est incompleto e Voc no ter realizado todas as etapas exigidas pelo professor; o mesmo est igual ao de Cibelly Tamara Dantas dos Santos. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1359,Algumas configuraes exigidas na webquest no foram aplicadas na sua atividade.Contudo; voc realizou um bom trabalho. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1362,ol; boa noite!Gostaria que prestassem bem ateno nas consideraes que farei sobre sua webquest. necessrio; antes de tudo; uma reviso ortogrfica. J que o grupo at quatro pessoas; um dos componentes deverias responsvel com essa questo. Encontrei muitos erros ortogrficos; pontuao; concordncia. Enfim.. Outro ponto importante que acho que deveriam fazer um slide conclusivo. No apresentaram. Nas referncias; s deve colocar aqueles autores que foram citados. houveram muitos equvocos nesse sentido. Outro ponto que achei que deveria ser melhor debatido a organizao dos slides. Achei um amontoado de informaes que poderiam ser divididas em outros slides para melhor compreenso. Achei poucos slides. Achei que deveriam abordar melhor os conceitos; trazendo citaes. Penso que os itens 2 e 3 deixaram a desejar quanto abordagem que se propuseram fazer. Vamos tentar melhorar? Estou a disposio; sempre.
1364,Na atividade faltaram alguns tpicos e detalhes exigidos.
1366,ol; boa noite!Gostaria que prestassem bem ateno nas consideraes que farei sobre sua webquest. necessrio; antes de tudo; uma reviso ortogrfica. J que o grupo at quatro pessoas; um dos componentes deverias responsvel com essa questo. Encontrei muitos erros ortogrficos; pontuao; concordncia. Enfim.. Outro ponto importante que acho que deveriam fazer um slide conclusivo. No apresentaram. Nas referncias; s deve colocar aqueles autores que foram citados. houveram muitos equvocos nesse sentido. Outro ponto que achei que deveria ser melhor debatido a organizao dos slides. Achei um amontoado de informaes que poderiam ser divididas em outros slides para melhor compreenso. Achei poucos slides. Achei que deveriam abordar melhor os conceitos; trazendo citaes. Penso que os itens 2 e 3 deixaram a desejar quanto abordagem que se propuseram fazer. Vamos tentar melhorar? Estou a disposio; sempre.
1369,A atividade pede para elaborar um esquema sobre os Cnidrios (Hidrozorios e Cifozorios); com identificao de suas estruturas; que poderia ser uma maquete ou desenho desenvolvido pelo aluno com o auxlio de pesquisas em livros e sites; alm de um texto explicativo sobrea diferenciao entre a reproduo sexuada e assexuada de cada um.
1373,Na atividade faltaram alguns tpicos e detalhes exigidos.
1374,Bom trabalho; continue se dedicando.
1379,Boa apresentao. O caso sobre razo em que se pedia a razo entre a altura de duas pessoas poderia ser substitudo por outro mais aplicvel adm. O ltimo caso sobre porcentagem que poderia levar o gestor a uma deciso errada; no foi compatvel com o pedido. att. Prof. Luciano
1393,No foi apresentado o que foi pedido na web... att. Prof. Luciano
1397,NO exemplo de grandezas diretamente proporcionais: Molho de tomate A est para 200g -------R$2;40 <br />Molho de tomate B est para 450g-------R$5;00 As grandezas no so diretamente proporcionais; devido ao fato da constante k ser diferente. k=2;40/200=0;012<br />k=5/450=0;011 No exemplo do automvel as grandezas no so inversamente proporcionais devido a ltima linha: 1 hora rodando a 120 km/h<br />2 horas rodando a 60 km/h<br />3 horas rodando a 40 km/h<br />4 horas rodando a 30 km/h<br />5 horas rodando a 20 km/h k=1x120 =2x60=3x40=4x30=5x20 tambm faltou mostrar alguns casos do que foi solicitado. att. Lucaino
1399,H; neste texto; indcios de plgio. Tenha mais ateno em relao a isso.
1408,H; no texto; alguns indcios de plgio. preciso tomar mais cuidado.
1416,Bom dia!!! Cuidado com os erros de ortografia e preste ateno na organizao dos trabalhos; veja o que a professora pediu. Boa sorte!!!
1426,Bom trabalho
1441,Bom dia Cicero segundo as orientaes voc deveria * Estudar o princpio da equidade e os princpios de Alvaraz y Soler tendo em vista prticas pedaggicos necessrias para atender diversidade presente na escola. o que no foi apresentado no seu trabalho;
1450,H; no texto; indcios de plgio.
1452,Bom dia!!! Preste ateno no que vc est fazendo pois olho todas as atividades.
1454,Bom dia; vocs deveriam ter explorado mais os princpios de Alvaraz y Soler e os relacionado com a prtica observada.
1455,Bom dia; vocs deveriam ter explorado mais os princpios de Alvaraz y Soler e os relacionado com a prtica observada.
1457,O trabalho de vocs cumpriu com a maior parte dos requisitos solicitados; porm ainda encontrei trechos de outros autores que no foram utilizados em forma de citao. Lembrem-se de referenciar sempre para no caracterizar plgio.
1458,Prezada; O trabalho atendeu os pontos pertinentes da solicitao. Mas observa-se que faltou uma ltima leitura ao trmino do texto pela ausncia de alguns acentos nas palavras; como tambm; no referenciou a fonte onde foi extrada a pesquisa. Um abrao.
1460,A descrio das atividades deveria ter sido em forma de relatrio; o que implica dizer que deveria apresentar com detalhes as atividades observadas. Vocs expuseram apenas tpicos; alm de que no anexaram a ficha de comprovao de estgio.
1462,Prezada; Parabns! O trabalhofoi bem sistematizado; atendendo os pontos pertinentes da solicitao. Ademais; observa-se que ao finaliz-lo faltou uma ltima leitura; devido a ausncia de alguns acentos nas palavras. Um abrao.
1471,O seu trabalho no foi elaborado de acordo com as etapas solicitadas; no apresentou ficha de comprovao de estgio. Encontrei todos os trechos do trabalho nos seguintes sites: http://comum.rcaap.pt/bitstream/123456789/3633/1/Relat%C3%B3rio%20final%20de%20PIS%20Ana%20Sousa.pdf http://faef.revista.inf.br/imagens_arquivos/arquivos_destaque/UhW5zSfhKBavvsJ_2013-7-10-17-39-27.pdf
1472,Prezado; O trabalho foi bem sistematizado; atendendo os pontos pertinentes da solicitao. Porm; observa-se que faltou uma ltima leitura ao trmino do texto pela ausncia de alguns acentos nas palavras; como tambm; faltou o ajuste referente o espaamento entre as linhas que implica na organizao e esttica do texto. Ademais; observe as normas da ABNT (referente citaes e referncias bibliogrficas); pois a sobrenome do(a) autor(a) inicia-se na referncia em letras maisculas. Um abrao.
1473,No seu trabalho faltou o sumrio; introduo; contextualizao da escola; concluso; referncias e as fichas de comprovao de estgio.
1496,Parabns!
1501,"esperado que; no 5 perodo do nvel superior; os alunos utilizem os discursos de outrem apenas em forma de citao; lembrando sempre de deixar claro quem o autor de cada trecho. Encontrei a maior parte dos trechos de seu trabalho nos seguintes sites: <a href=\""http://www.unibr.com.br/estagio/documentos/relatorio_estagio_licenciatura.pdf\"">http://www.unibr.com.br/estagio/documentos/relatorio_estagio_licenciatura.pdf</a> <a href=\""http://dspace.bc.uepb.edu.br:8080/jspui/bitstream/123456789/5435/1/PDF%20-%20Rosimere%20Gomes%20Calixto.pdf\"">http://dspace.bc.uepb.edu.br:8080/jspui/bitstream/123456789/5435/1/PDF%20-%20Rosimere%20Gomes%20Calixto.pdf</a> <a href=\""https://pt.scribd.com/doc/32837317/Relatorio-do-Estagio-Supervisionado-II-Curso-Letras\"">https://pt.scribd.com/doc/32837317/Relatorio-do-Estagio-Supervisionado-II-Curso-Letras</a> <a href=\""http://www.serdigital.com.br/gerenciador/clientes/ceel/arquivos/8.pdf\"">http://www.serdigital.com.br/gerenciador/clientes/ceel/arquivos/8.pdf</a> <a href=\""http://www.filologia.org.br/xicnlf/3/11.htm\"">http://www.filologia.org.br/xicnlf/3/11.htm</a> "
